DATE,REPORT_TYPE,CALL_SIGN,QUALITY_CONTROL,WND,CIG,VIS,TMP,DEW,SLP
2023-04-01T00:53:00,FM-15,KAGC ,V020,"190,5,N,0046,5","00396,5,M,N","016093,5,N,5","+0117,5","+0100,5","10103,5"
2023-04-01T01:37:00,FM-16,KAGC ,V020,"190,5,N,0057,5","00457,5,M,N","016093,5,N,5","+0122,5","+0106,5","99999,9"
2023-04-01T01:53:00,FM-15,KAGC ,V020,"180,5,N,0046,5","00457,5,M,N","016093,5,N,5","+0122,5","+0106,5","10094,5"
2023-04-01T02:53:00,FM-15,KAGC ,V020,"190,5,N,0051,5","00640,5,M,N","016093,5,N,5","+0122,5","+0106,5","10087,5"
2023-04-01T03:53:00,FM-15,KAGC ,V020,"180,5,N,0051,5","00549,5,M,N","012875,5,N,5","+0128,5","+0106,5","10071,5"
2023-04-01T04:07:00,FM-16,KAGC ,V020,"190,5,N,0051,5","03048,5,M,N","016093,5,N,5","+0128,5","+0111,5","99999,9"
2023-04-01T04:53:00,FM-15,KAGC ,V020,"180,5,N,0067,5","02896,5,M,N","016093,5,N,5","+0133,5","+0111,5","10051,5"
2023-04-01T04:59:00,SOD  ,KAGC ,V020,"999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9"
2023-04-01T04:59:00,SOM  ,KAGC ,V020,"999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9"
2023-04-01T05:35:00,FM-16,KAGC ,V020,"190,5,N,0077,5","03353,5,M,N","006437,5,N,5","+0139,5","+0117,5","99999,9"
2023-04-01T05:50:00,FM-16,KAGC ,V020,"180,5,N,0067,5","02134,5,M,N","009656,5,N,5","+0140,5","+0120,5","99999,9"
2023-04-01T05:53:00,FM-15,KAGC ,V020,"190,5,N,0062,5","02134,5,M,N","014484,5,N,5","+0139,5","+0117,5","10034,5"
2023-04-01T06:53:00,FM-15,KAGC ,V020,"190,5,N,0067,5","03048,5,M,N","016093,5,N,5","+0144,5","+0117,5","10015,5"
2023-04-01T07:23:00,FM-16,KAGC ,V020,"190,5,N,0062,5","01463,5,M,N","016093,5,N,5","+0150,5","+0122,5","99999,9"
2023-04-01T07:38:00,FM-16,KAGC ,V020,"200,5,N,0072,5","01433,5,M,N","006437,5,N,5","+0144,5","+0122,5","99999,9"
2023-04-01T07:53:00,FM-15,KAGC ,V020,"200,5,N,0062,5","01280,5,M,N","012875,5,N,5","+0150,5","+0128,5","10004,5"
2023-04-01T08:01:00,FM-16,KAGC ,V020,"200,5,N,0067,5","01219,5,M,N","008047,5,N,5","+0144,5","+0128,5","99999,9"
2023-04-01T08:53:00,FM-15,KAGC ,V020,"200,5,N,0062,5","01250,5,M,N","014484,5,N,5","+0150,5","+0128,5","09993,5"
2023-04-01T09:08:00,FM-16,KAGC ,V020,"260,5,V,0046,5","00732,5,M,N","004023,5,N,5","+0150,5","+0133,5","99999,9"
2023-04-01T09:23:00,FM-16,KAGC ,V020,"260,5,N,0057,5","00762,5,M,N","008047,5,N,5","+0150,5","+0133,5","99999,9"
2023-04-01T09:40:00,FM-16,KAGC ,V020,"290,5,N,0077,5","01158,5,M,N","014484,5,N,5","+0144,5","+0122,5","99999,9"
2023-04-01T09:53:00,FM-15,KAGC ,V020,"310,5,V,0046,5","02286,5,M,N","016093,5,N,5","+0139,5","+0106,5","10015,5"
2023-04-01T10:53:00,FM-15,KAGC ,V020,"180,5,N,0036,5","02743,5,M,N","016093,5,N,5","+0122,5","+0094,5","10011,5"
2023-04-01T11:53:00,FM-15,KAGC ,V020,"180,5,N,0046,5","03048,5,M,N","016093,5,N,5","+0122,5","+0089,5","10023,5"
2023-04-01T12:53:00,FM-15,KAGC ,V020,"190,5,N,0046,5","22000,5,9,N","016093,5,N,5","+0133,5","+0089,5","10016,5"
2023-04-01T13:53:00,FM-15,KAGC ,V020,"190,5,N,0077,5","22000,5,9,N","016093,5,N,5","+0150,5","+0094,5","10003,5"
2023-04-01T14:53:00,FM-15,KAGC ,V020,"190,5,N,0088,5","22000,5,9,N","016093,5,N,5","+0161,5","+0094,5","09988,5"
2023-04-01T15:53:00,FM-15,KAGC ,V020,"190,5,N,0093,5","22000,5,9,N","016093,5,N,5","+0183,5","+0078,5","09971,5"
2023-04-01T16:53:00,FM-15,KAGC ,V020,"210,5,N,0108,5","22000,5,9,N","016093,5,N,5","+0200,5","+0044,5","09939,5"
2023-04-01T17:37:00,FM-16,KAGC ,V020,"250,5,N,0211,5","02438,5,M,N","004023,5,N,5","+0172,5","+0050,5","99999,9"
2023-04-01T17:48:00,FM-16,KAGC ,V020,"240,5,N,0154,5","02134,5,M,N","008047,5,N,5","+0150,5","+0070,5","99999,9"
2023-04-01T17:53:00,FM-15,KAGC ,V020,"240,5,N,0134,5","01676,5,M,N","008047,5,N,5","+0150,5","+0067,5","09951,5"
2023-04-01T18:38:00,FM-16,KAGC ,V020,"999,9,N,9999,9","01829,5,M,N","009656,5,N,5","+0150,5","+0061,5","99999,9"
2023-04-01T18:40:00,FM-16,KAGC ,V020,"999,9,N,9999,9","01676,5,M,N","002816,5,N,5","+0139,5","+0061,5","99999,9"
2023-04-01T18:53:00,FM-15,KAGC ,V020,"230,5,N,0062,5","01981,5,M,N","004828,5,N,5","+0122,5","+0067,5","09956,5"
2023-04-01T19:06:00,FM-16,KAGC ,V020,"210,5,N,0062,5","01981,5,M,N","016093,5,N,5","+0128,5","+0072,5","99999,9"
2023-04-01T19:38:00,FM-16,KAGC ,V020,"310,5,V,0067,5","02438,5,M,N","016093,5,N,5","+0139,5","+0056,5","99999,9"
2023-04-01T19:51:00,FM-16,KAGC ,V020,"300,5,N,0113,5","03048,5,M,N","016093,5,N,5","+0140,5","+0040,5","99999,9"
2023-04-01T19:53:00,FM-15,KAGC ,V020,"310,5,V,0082,5","03048,5,M,N","016093,5,N,5","+0139,5","+0039,5","09968,5"
2023-04-01T20:53:00,FM-15,KAGC ,V020,"320,5,N,0108,5","01250,5,M,N","014484,5,N,5","+0083,5","+0022,5","10006,5"
2023-04-01T21:51:00,FM-16,KAGC ,V020,"290,5,N,0051,5","00823,5,M,N","012875,5,N,5","+0060,5","+0020,5","99999,9"
2023-04-01T21:53:00,FM-15,KAGC ,V020,"320,5,V,0062,5","00671,5,M,N","012875,5,N,5","+0056,5","+0022,5","10029,5"
2023-04-01T22:03:00,FM-16,KAGC ,V020,"280,5,V,0072,5","01433,5,M,N","016093,5,N,5","+0061,5","+0017,5","99999,9"
2023-04-01T22:53:00,FM-15,KAGC ,V020,"300,5,N,0082,5","01250,5,M,N","016093,5,N,5","+0067,5","-0011,5","10047,5"
2023-04-01T23:53:00,FM-15,KAGC ,V020,"300,5,N,0077,5","01097,5,M,N","016093,5,N,5","+0050,5","-0006,5","10073,5"
2023-04-02T00:53:00,FM-15,KAGC ,V020,"280,5,V,0046,5","01372,5,M,N","016093,5,N,5","+0050,5","-0006,5","10085,5"
2023-04-02T01:51:00,FM-16,KAGC ,V020,"280,5,N,0051,5","00884,5,M,N","016093,5,N,5","+0040,5","+0010,5","99999,9"
2023-04-02T01:53:00,FM-15,KAGC ,V020,"270,5,N,0046,5","01036,5,M,N","016093,5,N,5","+0044,5","+0006,5","10101,5"
2023-04-02T02:21:00,FM-16,KAGC ,V020,"280,5,N,0067,5","00823,5,M,N","016093,5,N,5","+0044,5","+0000,5","99999,9"
2023-04-02T02:44:00,FM-16,KAGC ,V020,"270,5,N,0051,5","01341,5,M,N","016093,5,N,5","+0044,5","+0006,5","99999,9"
2023-04-02T02:53:00,FM-15,KAGC ,V020,"270,5,N,0062,5","01341,5,M,N","016093,5,N,5","+0044,5","+0006,5","10112,5"
2023-04-02T03:24:00,FM-16,KAGC ,V020,"270,5,N,0072,5","00853,5,M,N","016093,5,N,5","+0044,5","+0011,5","99999,9"
2023-04-02T03:36:00,FM-16,KAGC ,V020,"270,5,N,0057,5","01676,5,M,N","016093,5,N,5","+0044,5","+0011,5","99999,9"
2023-04-02T03:53:00,FM-15,KAGC ,V020,"260,5,N,0062,5","01829,5,M,N","016093,5,N,5","+0044,5","+0011,5","10119,5"
2023-04-02T04:05:00,FM-16,KAGC ,V020,"270,5,N,0057,5","00549,5,M,N","016093,5,N,5","+0039,5","+0011,5","99999,9"
2023-04-02T04:26:00,FM-16,KAGC ,V020,"270,5,N,0062,5","01829,5,M,N","016093,5,N,5","+0039,5","+0011,5","99999,9"
2023-04-02T04:53:00,FM-15,KAGC ,V020,"280,5,N,0067,5","00457,5,M,N","016093,5,N,5","+0039,5","+0011,5","10125,5"
2023-04-02T04:59:00,SOD  ,KAGC ,V020,"999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9"
2023-04-02T05:15:00,FM-16,KAGC ,V020,"290,5,N,0046,5","00427,5,M,N","016093,5,N,5","+0039,5","+0011,5","99999,9"
2023-04-02T05:51:00,FM-16,KAGC ,V020,"300,5,N,0041,5","00457,5,M,N","011265,5,N,5","+0040,5","+0010,5","99999,9"
2023-04-02T05:53:00,FM-15,KAGC ,V020,"290,5,N,0046,5","00457,5,M,N","011265,5,N,5","+0039,5","+0017,5","10136,5"
2023-04-02T06:10:00,FM-16,KAGC ,V020,"310,5,N,0046,5","00366,5,M,N","012875,5,N,5","+0033,5","+0017,5","99999,9"
2023-04-02T06:41:00,FM-16,KAGC ,V020,"330,5,N,0082,5","00244,5,M,N","016093,5,N,5","+0028,5","+0011,5","99999,9"
2023-04-02T06:53:00,FM-15,KAGC ,V020,"330,5,N,0067,5","00244,5,M,N","016093,5,N,5","+0022,5","+0006,5","10149,5"
2023-04-02T07:53:00,FM-15,KAGC ,V020,"330,5,N,0082,5","00213,5,M,N","016093,5,N,5","+0017,5","-0011,5","10155,5"
2023-04-02T08:00:00,FM-16,KAGC ,V020,"330,5,N,0072,5","00396,5,M,N","016093,5,N,5","+0017,5","-0011,5","99999,9"
2023-04-02T08:51:00,FM-16,KAGC ,V020,"340,5,N,0057,5","00457,5,M,N","016093,5,N,5","+0010,5","-0020,5","99999,9"
2023-04-02T08:53:00,FM-15,KAGC ,V020,"350,5,N,0057,5","00457,5,M,N","016093,5,N,5","+0011,5","-0022,5","10171,5"
2023-04-02T09:53:00,FM-15,KAGC ,V020,"330,5,N,0062,5","00579,5,M,N","016093,5,N,5","+0006,5","-0033,5","10182,5"
2023-04-02T10:53:00,FM-15,KAGC ,V020,"340,5,N,0062,5","00701,5,M,N","016093,5,N,5","+0006,5","-0050,5","10188,5"
2023-04-02T11:53:00,FM-15,KAGC ,V020,"999,9,V,0026,5","00762,5,M,N","016093,5,N,5","+0006,5","-0050,5","10199,5"
2023-04-02T12:45:00,FM-16,KAGC ,V020,"320,5,N,0057,5","22000,5,9,N","016093,5,N,5","+0006,5","-0067,5","99999,9"
2023-04-02T12:53:00,FM-15,KAGC ,V020,"330,5,N,0057,5","22000,5,9,N","016093,5,N,5","+0006,5","-0067,5","10206,5"
2023-04-02T13:53:00,FM-15,KAGC ,V020,"340,5,N,0051,5","22000,5,9,N","016093,5,N,5","+0022,5","-0072,5","10213,5"
2023-04-02T14:53:00,FM-15,KAGC ,V020,"330,5,N,0046,5","22000,5,9,N","016093,5,N,5","+0033,5","-0083,5","10213,5"
2023-04-02T15:53:00,FM-15,KAGC ,V020,"320,5,N,0036,5","22000,5,9,N","016093,5,N,5","+0044,5","-0083,5","10209,5"
2023-04-02T16:53:00,FM-15,KAGC ,V020,"999,9,V,0015,5","22000,5,9,N","016093,5,N,5","+0056,5","-0078,5","10200,5"
2023-04-02T17:53:00,FM-15,KAGC ,V020,"999,9,V,0026,5","22000,5,9,N","016093,5,N,5","+0072,5","-0067,5","10195,5"
2023-04-02T18:53:00,FM-15,KAGC ,V020,"999,9,N,9999,9","22000,5,9,N","016093,5,N,5","+0078,5","-0078,5","10189,5"
2023-04-02T19:53:00,FM-15,KAGC ,V020,"999,9,N,9999,9","22000,5,9,N","016093,5,N,5","+0083,5","-0078,5","10185,5"
2023-04-02T20:53:00,FM-15,KAGC ,V020,"999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0089,5","-0072,5","10178,5"
2023-04-02T21:53:00,FM-15,KAGC ,V020,"999,9,V,0015,5","22000,5,9,N","016093,5,N,5","+0094,5","-0067,5","10183,5"
2023-04-02T22:53:00,FM-15,KAGC ,V020,"999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0089,5","-0072,5","10183,5"
2023-04-02T23:53:00,FM-15,KAGC ,V020,"200,5,N,0015,5","22000,5,9,N","016093,5,N,5","+0083,5","-0072,5","10182,5"
2023-04-03T00:53:00,FM-15,KAGC ,V020,"170,5,N,0015,5","22000,5,9,N","016093,5,N,5","+0078,5","-0078,5","10183,5"
2023-04-03T01:53:00,FM-15,KAGC ,V020,"170,5,N,0036,5","22000,5,9,N","016093,5,N,5","+0061,5","-0033,5","10184,5"
2023-04-03T02:53:00,FM-15,KAGC ,V020,"200,5,N,0031,5","22000,5,9,N","016093,5,N,5","+0050,5","-0017,5","10181,5"
2023-04-03T03:53:00,FM-15,KAGC ,V020,"180,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0044,5","-0017,5","10173,5"
2023-04-03T04:53:00,FM-15,KAGC ,V020,"170,5,N,0036,5","22000,5,9,N","016093,5,N,5","+0039,5","-0017,5","10165,5"
2023-04-03T04:59:00,SOD  ,KAGC ,V020,"999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9"
2023-04-03T05:53:00,FM-15,KAGC ,V020,"160,5,N,0031,5","22000,5,9,N","016093,5,N,5","+0039,5","-0017,5","10155,5"
2023-04-03T06:53:00,FM-15,KAGC ,V020,"160,5,N,0026,5","22000,5,9,N","016093,5,N,5","+0028,5","-0017,5","10149,5"
2023-04-03T07:53:00,FM-15,KAGC ,V020,"150,5,N,0031,5","22000,5,9,N","016093,5,N,5","+0022,5","-0017,5","10148,5"
2023-04-03T08:53:00,FM-15,KAGC ,V020,"160,5,N,0026,5","22000,5,9,N","016093,5,N,5","+0011,5","-0011,5","10150,5"
2023-04-03T09:53:00,FM-15,KAGC ,V020,"150,5,N,0036,5","22000,5,9,N","016093,5,N,5","+0011,5","-0017,5","10145,5"
2023-04-03T10:53:00,FM-15,KAGC ,V020,"170,5,N,0036,5","22000,5,9,N","016093,5,N,5","+0022,5","-0017,5","10149,5"
2023-04-03T11:53:00,FM-15,KAGC ,V020,"170,5,N,0036,5","22000,5,9,N","016093,5,N,5","+0033,5","-0006,5","10150,5"
2023-04-03T12:53:00,FM-15,KAGC ,V020,"190,5,N,0046,5","22000,5,9,N","016093,5,N,5","+0072,5","-0006,5","10151,5"
2023-04-03T13:53:00,FM-15,KAGC ,V020,"200,5,N,0062,5","22000,5,9,N","016093,5,N,5","+0111,5","+0000,5","10147,5"
2023-04-03T14:53:00,FM-15,KAGC ,V020,"190,5,N,0057,5","22000,5,9,N","016093,5,N,5","+0144,5","+0011,5","10146,5"
2023-04-03T15:53:00,FM-15,KAGC ,V020,"220,5,N,0077,5","22000,5,9,N","016093,5,N,5","+0172,5","+0017,5","10145,5"
2023-04-03T16:53:00,FM-15,KAGC ,V020,"210,5,N,0051,5","22000,5,9,N","016093,5,N,5","+0183,5","+0017,5","10137,5"
2023-04-03T17:53:00,FM-15,KAGC ,V020,"230,5,N,0057,5","22000,5,9,N","016093,5,N,5","+0189,5","+0017,5","10133,5"
2023-04-03T18:53:00,FM-15,KAGC ,V020,"220,5,N,0077,5","22000,5,9,N","016093,5,N,5","+0194,5","+0017,5","10129,5"
2023-04-03T19:53:00,FM-15,KAGC ,V020,"240,5,N,0067,5","22000,5,9,N","016093,5,N,5","+0200,5","+0022,5","10128,5"
2023-04-03T20:53:00,FM-15,KAGC ,V020,"240,5,N,0046,5","22000,5,9,N","016093,5,N,5","+0211,5","+0028,5","10126,5"
2023-04-03T21:53:00,FM-15,KAGC ,V020,"240,5,N,0041,5","02896,5,M,N","016093,5,N,5","+0211,5","+0028,5","10125,5"
2023-04-03T22:53:00,FM-15,KAGC ,V020,"240,5,N,0021,5","02743,5,M,N","016093,5,N,5","+0200,5","+0028,5","10119,5"
2023-04-03T23:53:00,FM-15,KAGC ,V020,"160,5,N,0015,5","22000,5,9,N","016093,5,N,5","+0189,5","+0022,5","10117,5"
2023-04-04T00:53:00,FM-15,KAGC ,V020,"180,5,N,0021,5","03048,5,M,N","016093,5,N,5","+0189,5","+0022,5","10120,5"
2023-04-04T01:53:00,FM-15,KAGC ,V020,"140,5,N,0026,5","03353,5,M,N","016093,5,N,5","+0172,5","+0028,5","10121,5"
2023-04-04T02:53:00,FM-15,KAGC ,V020,"180,5,N,0026,5","22000,5,9,N","016093,5,N,5","+0167,5","+0028,5","10116,5"
2023-04-04T03:53:00,FM-15,KAGC ,V020,"170,5,N,0031,5","22000,5,9,N","016093,5,N,5","+0156,5","+0022,5","10116,5"
2023-04-04T04:53:00,FM-15,KAGC ,V020,"180,5,N,0031,5","22000,5,9,N","016093,5,N,5","+0150,5","+0022,5","10115,5"
2023-04-04T04:59:00,SOD  ,KAGC ,V020,"999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9"
2023-04-04T05:53:00,FM-15,KAGC ,V020,"210,5,N,0036,5","22000,5,9,N","016093,5,N,5","+0144,5","+0017,5","10114,5"
2023-04-04T06:53:00,FM-15,KAGC ,V020,"180,5,N,0036,5","22000,5,9,N","016093,5,N,5","+0128,5","+0017,5","10117,5"
2023-04-04T07:53:00,FM-15,KAGC ,V020,"190,5,N,0046,5","22000,5,9,N","016093,5,N,5","+0128,5","+0011,5","10119,5"
2023-04-04T08:53:00,FM-15,KAGC ,V020,"190,5,N,0041,5","22000,5,9,N","016093,5,N,5","+0117,5","+0017,5","10121,5"
2023-04-04T09:53:00,FM-15,KAGC ,V020,"190,5,N,0031,5","22000,5,9,N","016093,5,N,5","+0117,5","+0022,5","10127,5"
2023-04-04T10:53:00,FM-15,KAGC ,V020,"170,5,N,0031,5","22000,5,9,N","016093,5,N,5","+0111,5","+0028,5","10133,5"
2023-04-04T11:53:00,FM-15,KAGC ,V020,"170,5,N,0031,5","22000,5,9,N","016093,5,N,5","+0117,5","+0039,5","10139,5"
2023-04-04T12:53:00,FM-15,KAGC ,V020,"180,5,N,0031,5","01128,5,M,N","016093,5,N,5","+0128,5","+0050,5","10145,5"
2023-04-04T13:53:00,FM-15,KAGC ,V020,"190,5,N,0046,5","01067,5,M,N","016093,5,N,5","+0144,5","+0061,5","10149,5"
2023-04-04T14:53:00,FM-15,KAGC ,V020,"190,5,N,0036,5","00975,5,M,N","016093,5,N,5","+0150,5","+0072,5","10155,5"
2023-04-04T15:10:00,FM-16,KAGC ,V020,"190,5,N,0036,5","00884,5,M,N","016093,5,N,5","+0161,5","+0072,5","99999,9"
2023-04-04T15:53:00,FM-15,KAGC ,V020,"220,5,N,0041,5","01524,5,M,N","016093,5,N,5","+0172,5","+0083,5","10152,5"
2023-04-04T16:53:00,FM-15,KAGC ,V020,"190,5,N,0046,5","22000,5,9,N","016093,5,N,5","+0200,5","+0100,5","10148,5"
2023-04-04T17:53:00,FM-15,KAGC ,V020,"220,5,N,0041,5","22000,5,9,N","016093,5,N,5","+0211,5","+0106,5","10145,5"
2023-04-04T18:53:00,FM-15,KAGC ,V020,"250,5,N,0062,5","22000,5,9,N","016093,5,N,5","+0217,5","+0111,5","10144,5"
2023-04-04T19:53:00,FM-15,KAGC ,V020,"230,5,V,0036,5","22000,5,9,N","016093,5,N,5","+0228,5","+0111,5","10139,5"
2023-04-04T20:53:00,FM-15,KAGC ,V020,"240,5,N,0036,5","22000,5,9,N","016093,5,N,5","+0233,5","+0111,5","10139,5"
2023-04-04T21:53:00,FM-15,KAGC ,V020,"260,5,N,0026,5","22000,5,9,N","016093,5,N,5","+0233,5","+0117,5","10144,5"
2023-04-04T22:53:00,FM-15,KAGC ,V020,"190,5,N,0031,5","22000,5,9,N","016093,5,N,5","+0233,5","+0111,5","10148,5"
2023-04-04T23:53:00,FM-15,KAGC ,V020,"999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0222,5","+0106,5","10150,5"
2023-04-05T00:53:00,FM-15,KAGC ,V020,"130,5,N,0015,5","22000,5,9,N","016093,5,N,5","+0217,5","+0111,5","10154,5"
2023-04-05T01:53:00,FM-15,KAGC ,V020,"110,5,N,0026,5","22000,5,9,N","016093,5,N,5","+0206,5","+0111,5","10156,5"
2023-04-05T02:53:00,FM-15,KAGC ,V020,"120,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0206,5","+0111,5","10158,5"
2023-04-05T03:53:00,FM-15,KAGC ,V020,"110,5,N,0026,5","22000,5,9,N","016093,5,N,5","+0183,5","+0111,5","10153,5"
2023-04-05T04:53:00,FM-15,KAGC ,V020,"140,5,N,0026,5","22000,5,9,N","016093,5,N,5","+0172,5","+0111,5","10149,5"
2023-04-05T04:59:00,SOD  ,KAGC ,V020,"999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9"
2023-04-05T05:53:00,FM-15,KAGC ,V020,"150,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0172,5","+0106,5","10147,5"
2023-04-05T06:53:00,FM-15,KAGC ,V020,"160,5,N,0041,5","22000,5,9,N","014484,5,N,5","+0172,5","+0111,5","10146,5"
2023-04-05T07:53:00,FM-15,KAGC ,V020,"170,5,N,0031,5","22000,5,9,N","016093,5,N,5","+0167,5","+0106,5","10143,5"
2023-04-05T08:53:00,FM-15,KAGC ,V020,"180,5,N,0036,5","22000,5,9,N","016093,5,N,5","+0172,5","+0106,5","10142,5"
2023-04-05T09:53:00,FM-15,KAGC ,V020,"170,5,N,0041,5","22000,5,9,N","016093,5,N,5","+0178,5","+0111,5","10145,5"
2023-04-05T10:53:00,FM-15,KAGC ,V020,"180,5,N,0041,5","22000,5,9,N","016093,5,N,5","+0183,5","+0111,5","10147,5"
2023-04-05T11:53:00,FM-15,KAGC ,V020,"180,5,N,0041,5","22000,5,9,N","016093,5,N,5","+0194,5","+0117,5","10152,5"
2023-04-05T12:53:00,FM-15,KAGC ,V020,"190,5,N,0057,5","02591,5,M,N","016093,5,N,5","+0217,5","+0122,5","10150,5"
2023-04-05T13:53:00,FM-15,KAGC ,V020,"200,5,N,0077,5","22000,5,9,N","016093,5,N,5","+0239,5","+0139,5","10145,5"
2023-04-05T14:53:00,FM-15,KAGC ,V020,"200,5,N,0082,5","22000,5,9,N","016093,5,N,5","+0250,5","+0144,5","10144,5"
2023-04-05T15:53:00,FM-15,KAGC ,V020,"190,5,N,0062,5","22000,5,9,N","016093,5,N,5","+0256,5","+0144,5","10144,5"
2023-04-05T16:53:00,FM-15,KAGC ,V020,"180,5,N,0051,5","22000,5,9,N","016093,5,N,5","+0267,5","+0144,5","10136,5"
2023-04-05T17:53:00,FM-15,KAGC ,V020,"200,5,N,0072,5","22000,5,9,N","016093,5,N,5","+0294,5","+0128,5","10128,5"
2023-04-05T18:53:00,FM-15,KAGC ,V020,"200,5,N,0098,5","22000,5,9,N","016093,5,N,5","+0289,5","+0111,5","10122,5"
2023-04-05T19:53:00,FM-15,KAGC ,V020,"220,5,N,0098,5","22000,5,9,N","016093,5,N,5","+0289,5","+0122,5","10117,5"
2023-04-05T20:53:00,FM-15,KAGC ,V020,"220,5,N,0098,5","22000,5,9,N","016093,5,N,5","+0300,5","+0094,5","10113,5"
2023-04-05T21:53:00,FM-15,KAGC ,V020,"230,5,N,0057,5","22000,5,9,N","016093,5,N,5","+0289,5","+0100,5","10114,5"
2023-04-05T22:53:00,FM-15,KAGC ,V020,"220,5,N,0072,5","03048,5,M,N","016093,5,N,5","+0283,5","+0094,5","10118,5"
2023-04-05T23:53:00,FM-15,KAGC ,V020,"210,5,N,0072,5","22000,5,9,N","016093,5,N,5","+0278,5","+0100,5","10122,5"
2023-04-06T00:53:00,FM-15,KAGC ,V020,"310,5,N,0062,5","02134,5,M,N","006437,5,N,5","+0194,5","+0172,5","10156,5"
2023-04-06T01:29:00,FM-16,KAGC ,V020,"320,5,N,0046,5","00762,5,M,N","016093,5,N,5","+0189,5","+0167,5","99999,9"
2023-04-06T01:42:00,FM-16,KAGC ,V020,"310,5,V,0046,5","01829,5,M,N","016093,5,N,5","+0189,5","+0156,5","99999,9"
2023-04-06T01:53:00,FM-15,KAGC ,V020,"310,5,N,0062,5","02743,5,M,N","016093,5,N,5","+0183,5","+0150,5","10183,5"
2023-04-06T02:53:00,FM-15,KAGC ,V020,"280,5,N,0031,5","03048,5,M,N","016093,5,N,5","+0172,5","+0139,5","10186,5"
2023-04-06T03:53:00,FM-15,KAGC ,V020,"170,5,N,0036,5","22000,5,9,N","016093,5,N,5","+0161,5","+0144,5","10186,5"
2023-04-06T04:53:00,FM-15,KAGC ,V020,"170,5,N,0046,5","22000,5,9,N","016093,5,N,5","+0161,5","+0144,5","10174,5"
2023-04-06T04:59:00,SOD  ,KAGC ,V020,"999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9"
2023-04-06T05:53:00,FM-15,KAGC ,V020,"190,5,N,0051,5","02438,5,M,N","016093,5,N,5","+0161,5","+0139,5","10173,5"
2023-04-06T06:53:00,FM-15,KAGC ,V020,"200,5,N,0031,5","03048,5,M,N","016093,5,N,5","+0167,5","+0133,5","10182,5"
2023-04-06T07:53:00,FM-15,KAGC ,V020,"200,5,N,0021,5","03048,5,M,N","016093,5,N,5","+0161,5","+0133,5","10183,5"
2023-04-06T08:53:00,FM-15,KAGC ,V020,"210,5,N,0031,5","00945,5,M,N","016093,5,N,5","+0167,5","+0133,5","10179,5"
2023-04-06T09:41:00,FM-16,KAGC ,V020,"200,5,N,0031,5","00884,5,M,N","016093,5,N,5","+0161,5","+0133,5","99999,9"
2023-04-06T09:53:00,FM-15,KAGC ,V020,"190,5,N,0031,5","00884,5,M,N","016093,5,N,5","+0161,5","+0133,5","10184,5"
2023-04-06T10:24:00,FM-16,KAGC ,V020,"200,5,N,0041,5","01006,5,M,N","016093,5,N,5","+0161,5","+0133,5","99999,9"
2023-04-06T10:53:00,FM-15,KAGC ,V020,"220,5,N,0041,5","00945,5,M,N","016093,5,N,5","+0161,5","+0133,5","10189,5"
2023-04-06T11:45:00,FM-16,KAGC ,V020,"230,5,N,0031,5","00792,5,M,N","016093,5,N,5","+0167,5","+0133,5","99999,9"
2023-04-06T11:53:00,FM-15,KAGC ,V020,"240,5,N,0031,5","00762,5,M,N","016093,5,N,5","+0167,5","+0133,5","10196,5"
2023-04-06T12:12:00,FM-16,KAGC ,V020,"330,5,N,0067,5","00335,5,M,N","006437,5,N,5","+0128,5","+0111,5","99999,9"
2023-04-06T12:29:00,FM-16,KAGC ,V020,"330,5,N,0046,5","00457,5,M,N","011265,5,N,5","+0122,5","+0100,5","99999,9"
2023-04-06T12:42:00,FM-16,KAGC ,V020,"330,5,N,0067,5","00427,5,M,N","016093,5,N,5","+0117,5","+0094,5","99999,9"
2023-04-06T12:51:00,FM-16,KAGC ,V020,"320,5,N,0072,5","00488,5,M,N","016093,5,N,5","+0120,5","+0090,5","99999,9"
2023-04-06T12:53:00,FM-15,KAGC ,V020,"320,5,N,0062,5","00488,5,M,N","016093,5,N,5","+0117,5","+0089,5","10224,5"
2023-04-06T13:22:00,FM-16,KAGC ,V020,"320,5,N,0046,5","00213,5,M,N","004023,5,N,5","+0111,5","+0089,5","99999,9"
2023-04-06T13:34:00,FM-16,KAGC ,V020,"330,5,N,0041,5","00213,5,M,N","006437,5,N,5","+0106,5","+0094,5","99999,9"
